id,label
27941,PARTIAL
27959,CONSISTENT
27961,CONSISTENT
27962,HALLUCINATION
27963,CONSISTENT
27965,HALLUCINATION
27957,HALLUCINATION
27956,HALLUCINATION
27966,HALLUCINATION
27953,CONSISTENT
27952,HALLUCINATION
27960,HALLUCINATION
27964,CONSISTENT
27970,CONSISTENT
27971,HALLUCINATION
27969,PARTIAL
27968,PARTIAL
27972,HALLUCINATION
27958,HALLUCINATION
27975,PARTIAL
27973,HALLUCINATION
27974,HALLUCINATION
27976,CONSISTENT
27977,HALLUCINATION
27978,HALLUCINATION
27979,HALLUCINATION
27980,CONSISTENT
27981,HALLUCINATION
27985,CONSISTENT
27987,HALLUCINATION
27983,CONSISTENT
27989,CONSISTENT
27992,HALLUCINATION
27990,CONSISTENT
27993,CONSISTENT
27984,CONSISTENT
27995,CONSISTENT
27991,HALLUCINATION
27967,CONSISTENT
27986,CONSISTENT
27996,CONSISTENT
27998,CONSISTENT
27982,HALLUCINATION
27997,HALLUCINATION
28000,HALLUCINATION
27999,HALLUCINATION
28006,PARTIAL
27994,HALLUCINATION
28007,CONSISTENT
28008,CONSISTENT
28010,CONSISTENT
28003,HALLUCINATION
28009,HALLUCINATION
28011,HALLUCINATION
28005,CONSISTENT
28012,HALLUCINATION
28004,HALLUCINATION
28013,HALLUCINATION
28001,CONSISTENT
28002,HALLUCINATION
28015,CONSISTENT
27988,HALLUCINATION
28014,HALLUCINATION
28016,HALLUCINATION
28017,HALLUCINATION
28018,HALLUCINATION
28020,CONSISTENT
28021,HALLUCINATION
28019,PARTIAL
28022,CONSISTENT
28026,HALLUCINATION
28027,PARTIAL
28028,HALLUCINATION
28029,CONSISTENT
28031,CONSISTENT
28030,HALLUCINATION
28034,CONSISTENT
28035,HALLUCINATION
28036,PARTIAL
28038,CONSISTENT
28037,CONSISTENT
28039,PARTIAL
28025,CONSISTENT
28023,HALLUCINATION
28042,PARTIAL
28043,HALLUCINATION
28032,CONSISTENT
28044,PARTIAL
28045,HALLUCINATION
28047,CONSISTENT
28049,CONSISTENT
28048,HALLUCINATION
28050,PARTIAL
28052,CONSISTENT
28051,HALLUCINATION
28053,HALLUCINATION
28024,HALLUCINATION
28041,CONSISTENT
28054,HALLUCINATION
28055,PARTIAL
28057,HALLUCINATION
28056,PARTIAL
28058,HALLUCINATION
28046,HALLUCINATION
28059,CONSISTENT
28062,CONSISTENT
28064,HALLUCINATION
28063,CONSISTENT
28040,HALLUCINATION
28065,CONSISTENT
28066,HALLUCINATION
28069,CONSISTENT
28070,CONSISTENT
28068,PARTIAL
28071,CONSISTENT
28073,CONSISTENT
28074,CONSISTENT
28072,HALLUCINATION
28033,HALLUCINATION
28061,HALLUCINATION
28076,HALLUCINATION
28078,CONSISTENT
28067,CONSISTENT
28081,HALLUCINATION
28083,HALLUCINATION
28079,CONSISTENT
28084,HALLUCINATION
28085,CONSISTENT
28086,CONSISTENT
28075,HALLUCINATION
28088,HALLUCINATION
28080,HALLUCINATION
28089,HALLUCINATION
28060,CONSISTENT
28091,CONSISTENT
28092,CONSISTENT
28095,HALLUCINATION
28093,CONSISTENT
28094,CONSISTENT
28077,HALLUCINATION
28098,HALLUCINATION
28082,HALLUCINATION
28099,HALLUCINATION
28097,PARTIAL
28101,CONSISTENT
28096,HALLUCINATION
28103,CONSISTENT
28102,PARTIAL
28104,CONSISTENT
28087,HALLUCINATION
28107,HALLUCINATION
28105,CONSISTENT
28106,HALLUCINATION
28109,HALLUCINATION
28108,HALLUCINATION
28090,HALLUCINATION
28110,HALLUCINATION
28112,HALLUCINATION
28111,HALLUCINATION
28114,CONSISTENT
28116,HALLUCINATION
28115,CONSISTENT
28122,CONSISTENT
28121,HALLUCINATION
28123,HALLUCINATION
28117,HALLUCINATION
28126,HALLUCINATION
28125,CONSISTENT
28127,HALLUCINATION
28113,HALLUCINATION
28118,HALLUCINATION
28129,PARTIAL
28130,CONSISTENT
28100,CONSISTENT
28128,HALLUCINATION
28120,HALLUCINATION
28131,HALLUCINATION
28132,HALLUCINATION
28133,HALLUCINATION
28135,HALLUCINATION
28134,HALLUCINATION
28137,HALLUCINATION
28136,PARTIAL
28139,CONSISTENT
28141,CONSISTENT
28119,HALLUCINATION
28142,CONSISTENT
28144,HALLUCINATION
28124,HALLUCINATION
28140,HALLUCINATION
28149,HALLUCINATION
28150,PARTIAL
28147,HALLUCINATION
28145,HALLUCINATION
28151,PARTIAL
28152,HALLUCINATION
28155,CONSISTENT
28156,PARTIAL
28143,HALLUCINATION
28138,CONSISTENT
28157,HALLUCINATION
28159,PARTIAL
28161,HALLUCINATION
28146,HALLUCINATION
28158,CONSISTENT
28162,PARTIAL
28163,CONSISTENT
28154,HALLUCINATION
28165,HALLUCINATION
28153,PARTIAL
28169,CONSISTENT
28170,HALLUCINATION
28148,CONSISTENT
28166,HALLUCINATION
28172,PARTIAL
28160,HALLUCINATION
28173,CONSISTENT
28174,HALLUCINATION
28175,CONSISTENT
28176,HALLUCINATION
28177,CONSISTENT
28178,CONSISTENT
28171,CONSISTENT
28180,HALLUCINATION
28181,HALLUCINATION
28183,HALLUCINATION
28182,CONSISTENT
28164,CONSISTENT
28167,HALLUCINATION
28185,HALLUCINATION
28186,CONSISTENT
28168,HALLUCINATION
28190,CONSISTENT
28191,CONSISTENT
28189,HALLUCINATION
28192,CONSISTENT
28193,PARTIAL
28194,CONSISTENT
28195,HALLUCINATION
28196,HALLUCINATION
28197,CONSISTENT
28179,CONSISTENT
28198,CONSISTENT
28200,HALLUCINATION
28184,HALLUCINATION
28201,PARTIAL
28187,HALLUCINATION
28204,HALLUCINATION
28205,HALLUCINATION
28206,CONSISTENT
28208,HALLUCINATION
28188,HALLUCINATION
28210,HALLUCINATION
28203,CONSISTENT
28212,CONSISTENT
28202,CONSISTENT
28213,HALLUCINATION
28207,CONSISTENT
28214,HALLUCINATION
28199,HALLUCINATION
28217,HALLUCINATION
28211,CONSISTENT
28219,CONSISTENT
28223,CONSISTENT
28216,HALLUCINATION
28224,HALLUCINATION
28226,CONSISTENT
28209,HALLUCINATION
28220,HALLUCINATION
28225,HALLUCINATION
28229,HALLUCINATION
28227,HALLUCINATION
28218,CONSISTENT
28222,PARTIAL
28234,HALLUCINATION
28233,PARTIAL
28230,HALLUCINATION
28215,HALLUCINATION
28228,PARTIAL
28235,CONSISTENT
28238,HALLUCINATION
28232,HALLUCINATION
28240,HALLUCINATION
28236,CONSISTENT
28243,PARTIAL
28242,CONSISTENT
28244,HALLUCINATION
28237,PARTIAL
28245,CONSISTENT
28247,CONSISTENT
28246,HALLUCINATION
28221,CONSISTENT
28249,CONSISTENT
28248,CONSISTENT
28231,CONSISTENT
28251,CONSISTENT
28253,HALLUCINATION
28252,PARTIAL
28239,HALLUCINATION
28254,HALLUCINATION
28257,CONSISTENT
28241,HALLUCINATION
28260,CONSISTENT
28259,HALLUCINATION
28261,CONSISTENT
28262,CONSISTENT
28264,CONSISTENT
28263,CONSISTENT
28265,HALLUCINATION
28250,PARTIAL
28266,CONSISTENT
28268,HALLUCINATION
28271,HALLUCINATION
28270,CONSISTENT
28255,CONSISTENT
28272,HALLUCINATION
28274,HALLUCINATION
28275,HALLUCINATION
28277,HALLUCINATION
28256,CONSISTENT
28258,CONSISTENT
28280,PARTIAL
28279,PARTIAL
28269,PARTIAL
28281,HALLUCINATION
28267,HALLUCINATION
28283,HALLUCINATION
28284,HALLUCINATION
28273,HALLUCINATION
28287,HALLUCINATION
28286,CONSISTENT
28276,CONSISTENT
28289,PARTIAL
28291,HALLUCINATION
28292,CONSISTENT
28290,HALLUCINATION
28293,HALLUCINATION
28282,CONSISTENT
28294,CONSISTENT
28278,PARTIAL
28295,HALLUCINATION
28285,CONSISTENT
28296,HALLUCINATION
28300,HALLUCINATION
28299,HALLUCINATION
28302,HALLUCINATION
28298,HALLUCINATION
28301,HALLUCINATION
28303,HALLUCINATION
28304,CONSISTENT
28307,CONSISTENT
28305,PARTIAL
28288,HALLUCINATION
28310,HALLUCINATION
28309,CONSISTENT
28297,CONSISTENT
28312,HALLUCINATION
28313,HALLUCINATION
28314,HALLUCINATION
28316,HALLUCINATION
28318,HALLUCINATION
28317,CONSISTENT
28320,CONSISTENT
28319,CONSISTENT
28311,HALLUCINATION
28321,HALLUCINATION
28322,CONSISTENT
28323,CONSISTENT
28324,CONSISTENT
28326,HALLUCINATION
28327,CONSISTENT
28308,CONSISTENT
28306,CONSISTENT
28328,HALLUCINATION
28332,CONSISTENT
28331,CONSISTENT
28330,PARTIAL
28333,CONSISTENT
28315,HALLUCINATION
28334,CONSISTENT
28337,HALLUCINATION
28338,HALLUCINATION
28340,HALLUCINATION
28339,PARTIAL
28342,HALLUCINATION
28344,HALLUCINATION
28345,CONSISTENT
28325,HALLUCINATION
28341,CONSISTENT
28346,HALLUCINATION
28329,CONSISTENT
28335,PARTIAL
28350,CONSISTENT
28348,CONSISTENT
28336,CONSISTENT
28349,HALLUCINATION
28351,HALLUCINATION
28352,HALLUCINATION
28353,HALLUCINATION
28354,HALLUCINATION
28355,HALLUCINATION
28343,HALLUCINATION
28359,HALLUCINATION
28360,CONSISTENT
28358,HALLUCINATION
28362,CONSISTENT
28361,CONSISTENT
28363,HALLUCINATION
28366,PARTIAL
28364,CONSISTENT
28365,CONSISTENT
28367,CONSISTENT
28356,HALLUCINATION
28369,CONSISTENT
28368,HALLUCINATION
28371,CONSISTENT
28357,HALLUCINATION
28373,HALLUCINATION
28374,HALLUCINATION
28375,CONSISTENT
28377,HALLUCINATION
28378,HALLUCINATION
28379,CONSISTENT
28380,HALLUCINATION
28381,HALLUCINATION
28382,HALLUCINATION
28370,CONSISTENT
28383,HALLUCINATION
28385,HALLUCINATION
28387,CONSISTENT
28386,CONSISTENT
28376,PARTIAL
28388,CONSISTENT
28372,HALLUCINATION
28389,PARTIAL
28391,HALLUCINATION
28392,HALLUCINATION
28396,HALLUCINATION
28395,CONSISTENT
28398,HALLUCINATION
28347,CONSISTENT
28384,CONSISTENT
28390,HALLUCINATION
28400,HALLUCINATION
28401,HALLUCINATION
28394,PARTIAL
28402,CONSISTENT
28405,CONSISTENT
28397,CONSISTENT
28403,HALLUCINATION
28407,CONSISTENT
28408,PARTIAL
28411,CONSISTENT
28412,CONSISTENT
28404,HALLUCINATION
28413,HALLUCINATION
28410,HALLUCINATION
28409,HALLUCINATION
28399,CONSISTENT
28414,HALLUCINATION
28416,HALLUCINATION
28415,CONSISTENT
28417,PARTIAL
28419,CONSISTENT
28418,HALLUCINATION
28421,CONSISTENT
28423,HALLUCINATION
28424,CONSISTENT
28420,CONSISTENT
28425,CONSISTENT
28406,HALLUCINATION
28393,CONSISTENT
28427,HALLUCINATION
28428,HALLUCINATION
28432,HALLUCINATION
28422,HALLUCINATION
28426,HALLUCINATION
28433,HALLUCINATION
28431,PARTIAL
28429,PARTIAL
28434,PARTIAL
28435,CONSISTENT
28436,CONSISTENT
28438,HALLUCINATION
28439,CONSISTENT
28430,HALLUCINATION
28437,HALLUCINATION
28440,CONSISTENT
28442,HALLUCINATION
28441,HALLUCINATION
28445,CONSISTENT
28446,CONSISTENT
28444,PARTIAL
28447,PARTIAL
28451,HALLUCINATION
28450,CONSISTENT
28449,PARTIAL
28452,HALLUCINATION
28455,HALLUCINATION
28454,HALLUCINATION
28443,HALLUCINATION
28456,HALLUCINATION
28448,HALLUCINATION
28461,CONSISTENT
28453,CONSISTENT
28464,CONSISTENT
28463,HALLUCINATION
28465,HALLUCINATION
28467,CONSISTENT
28459,PARTIAL
28457,HALLUCINATION
28458,CONSISTENT
28462,CONSISTENT
28469,HALLUCINATION
28460,HALLUCINATION
28471,HALLUCINATION
28472,HALLUCINATION
28466,HALLUCINATION
28477,CONSISTENT
28476,HALLUCINATION
28480,PARTIAL
28478,HALLUCINATION
28473,HALLUCINATION
28474,CONSISTENT
28481,HALLUCINATION
28484,HALLUCINATION
28483,HALLUCINATION
28482,HALLUCINATION
28468,HALLUCINATION
28487,HALLUCINATION
28479,CONSISTENT
28470,HALLUCINATION
28488,CONSISTENT
28486,PARTIAL
28490,HALLUCINATION
28475,HALLUCINATION
28493,CONSISTENT
28492,CONSISTENT
28494,CONSISTENT
28496,HALLUCINATION
28497,CONSISTENT
28499,PARTIAL
28495,CONSISTENT
28485,CONSISTENT
28498,CONSISTENT
28489,HALLUCINATION
28500,PARTIAL
28491,HALLUCINATION
28505,PARTIAL
28506,CONSISTENT
28507,CONSISTENT
28503,CONSISTENT
28509,CONSISTENT
28502,HALLUCINATION
28501,HALLUCINATION
28512,HALLUCINATION
28513,HALLUCINATION
28516,HALLUCINATION
28504,HALLUCINATION
28508,HALLUCINATION
28517,HALLUCINATION
28518,HALLUCINATION
28519,HALLUCINATION
28510,HALLUCINATION
28520,CONSISTENT
28514,PARTIAL
28522,CONSISTENT
28524,CONSISTENT
28521,HALLUCINATION
28523,HALLUCINATION
28525,HALLUCINATION
28515,HALLUCINATION
28528,CONSISTENT
28530,HALLUCINATION
28529,HALLUCINATION
28532,HALLUCINATION
28535,CONSISTENT
28536,HALLUCINATION
28537,HALLUCINATION
28527,HALLUCINATION
28538,PARTIAL
28534,HALLUCINATION
28533,HALLUCINATION
28531,HALLUCINATION
28526,HALLUCINATION
28511,PARTIAL
28541,CONSISTENT
28539,CONSISTENT
28542,HALLUCINATION
28544,HALLUCINATION
28548,CONSISTENT
28545,CONSISTENT
28547,CONSISTENT
28550,CONSISTENT
28551,PARTIAL
28540,PARTIAL
28556,HALLUCINATION
28554,HALLUCINATION
28543,HALLUCINATION
28558,CONSISTENT
28546,HALLUCINATION
28559,HALLUCINATION
28552,HALLUCINATION
28560,CONSISTENT
28549,HALLUCINATION
28562,HALLUCINATION
28563,HALLUCINATION
28553,PARTIAL
28564,PARTIAL
28565,PARTIAL
28566,PARTIAL
28567,PARTIAL
28557,CONSISTENT
28570,CONSISTENT
28573,CONSISTENT
28572,CONSISTENT
28575,CONSISTENT
28555,HALLUCINATION
28577,HALLUCINATION
28561,CONSISTENT
28579,CONSISTENT
28568,HALLUCINATION
28576,HALLUCINATION
28569,HALLUCINATION
28574,CONSISTENT
28580,CONSISTENT
28581,CONSISTENT
28585,CONSISTENT
28582,CONSISTENT
28586,CONSISTENT
28589,HALLUCINATION
28583,HALLUCINATION
28578,HALLUCINATION
28588,HALLUCINATION
28584,HALLUCINATION
28571,HALLUCINATION
28587,HALLUCINATION
28591,CONSISTENT
28592,HALLUCINATION
28590,CONSISTENT
28593,CONSISTENT
28597,PARTIAL
28595,HALLUCINATION
28599,CONSISTENT
28598,HALLUCINATION
28602,HALLUCINATION
28600,PARTIAL
28604,HALLUCINATION
28594,CONSISTENT
28607,CONSISTENT
28606,HALLUCINATION
28596,PARTIAL
28608,HALLUCINATION
28609,HALLUCINATION
28611,HALLUCINATION
28612,CONSISTENT
28610,HALLUCINATION
28613,CONSISTENT
28601,CONSISTENT
28605,CONSISTENT
28614,HALLUCINATION
28615,CONSISTENT
28603,HALLUCINATION
28618,CONSISTENT
28616,CONSISTENT
28620,HALLUCINATION
28621,HALLUCINATION
28625,HALLUCINATION
28626,CONSISTENT
28624,HALLUCINATION
28628,CONSISTENT
28630,CONSISTENT
28619,PARTIAL
28632,HALLUCINATION
28622,HALLUCINATION
28634,HALLUCINATION
28627,HALLUCINATION
28636,CONSISTENT
28635,HALLUCINATION
28637,CONSISTENT
28631,HALLUCINATION
28623,CONSISTENT
28633,CONSISTENT
28629,HALLUCINATION
28638,CONSISTENT
28640,HALLUCINATION
28641,PARTIAL
28642,CONSISTENT
28643,HALLUCINATION
28645,HALLUCINATION
28646,CONSISTENT
28649,HALLUCINATION
28647,HALLUCINATION
28650,HALLUCINATION
28651,HALLUCINATION
28652,CONSISTENT
28653,HALLUCINATION
28617,HALLUCINATION
28658,PARTIAL
28659,HALLUCINATION
28655,CONSISTENT
28644,HALLUCINATION
28660,CONSISTENT
28661,HALLUCINATION
28662,HALLUCINATION
28664,CONSISTENT
28654,CONSISTENT
28666,CONSISTENT
28639,HALLUCINATION
28663,HALLUCINATION
28668,CONSISTENT
28669,HALLUCINATION
28656,PARTIAL
28670,PARTIAL
28674,HALLUCINATION
28667,HALLUCINATION
28676,HALLUCINATION
28675,CONSISTENT
28657,CONSISTENT
28673,HALLUCINATION
28648,HALLUCINATION
28671,CONSISTENT
28680,HALLUCINATION
28681,CONSISTENT
28682,CONSISTENT
28679,CONSISTENT
28685,CONSISTENT
28665,CONSISTENT
28678,HALLUCINATION
28686,CONSISTENT
28688,HALLUCINATION
28687,HALLUCINATION
28690,HALLUCINATION
28677,HALLUCINATION
28672,HALLUCINATION
28683,CONSISTENT
28693,HALLUCINATION
28694,CONSISTENT
28689,HALLUCINATION
28696,HALLUCINATION
28692,PARTIAL
28684,HALLUCINATION
28695,HALLUCINATION
28691,HALLUCINATION
28701,HALLUCINATION
28703,CONSISTENT
28698,HALLUCINATION
28702,HALLUCINATION
28705,HALLUCINATION
28697,HALLUCINATION
28707,CONSISTENT
28706,HALLUCINATION
28709,CONSISTENT
28710,HALLUCINATION
28712,HALLUCINATION
28704,CONSISTENT
28715,HALLUCINATION
28713,HALLUCINATION
28708,CONSISTENT
28717,CONSISTENT
28716,HALLUCINATION
28718,CONSISTENT
28719,PARTIAL
28700,HALLUCINATION
28699,HALLUCINATION
28720,CONSISTENT
28721,HALLUCINATION
28722,HALLUCINATION
28723,HALLUCINATION
28724,HALLUCINATION
28727,HALLUCINATION
28726,HALLUCINATION
28729,HALLUCINATION
28731,HALLUCINATION
28732,CONSISTENT
28735,CONSISTENT
28734,HALLUCINATION
28736,HALLUCINATION
28714,PARTIAL
28728,CONSISTENT
28733,HALLUCINATION
28739,HALLUCINATION
28740,CONSISTENT
28711,CONSISTENT
28737,HALLUCINATION
28742,HALLUCINATION
28743,HALLUCINATION
28738,HALLUCINATION
28744,CONSISTENT
28748,HALLUCINATION
28746,HALLUCINATION
28747,HALLUCINATION
28745,CONSISTENT
28749,HALLUCINATION
28750,HALLUCINATION
28751,HALLUCINATION
28753,HALLUCINATION
28752,HALLUCINATION
28741,CONSISTENT
28725,HALLUCINATION
28756,HALLUCINATION
28755,CONSISTENT
28758,HALLUCINATION
28730,CONSISTENT
28761,HALLUCINATION
28763,CONSISTENT
28764,CONSISTENT
28762,CONSISTENT
28767,PARTIAL
28757,HALLUCINATION
28768,CONSISTENT
28766,HALLUCINATION
28759,HALLUCINATION
28770,CONSISTENT
28772,HALLUCINATION
28774,HALLUCINATION
28760,HALLUCINATION
28765,HALLUCINATION
28754,PARTIAL
28769,CONSISTENT
28777,CONSISTENT
28778,HALLUCINATION
28779,CONSISTENT
28780,HALLUCINATION
28781,HALLUCINATION
28775,HALLUCINATION
28783,PARTIAL
28771,HALLUCINATION
28784,CONSISTENT
28785,CONSISTENT
28786,HALLUCINATION
28789,PARTIAL
28776,HALLUCINATION
28790,CONSISTENT
28773,HALLUCINATION
28792,HALLUCINATION
28782,CONSISTENT
28794,CONSISTENT
28795,CONSISTENT
28796,HALLUCINATION
28797,CONSISTENT
28791,CONSISTENT
28787,CONSISTENT
28788,HALLUCINATION
28799,CONSISTENT
28801,CONSISTENT
28803,CONSISTENT
28798,PARTIAL
28804,HALLUCINATION
28805,HALLUCINATION
28793,HALLUCINATION
28806,PARTIAL
28808,HALLUCINATION
28807,HALLUCINATION
28811,CONSISTENT
28812,HALLUCINATION
28802,CONSISTENT
28810,HALLUCINATION
28815,HALLUCINATION
28814,HALLUCINATION
28816,HALLUCINATION
28818,CONSISTENT
28819,CONSISTENT
28820,CONSISTENT
28821,HALLUCINATION
28822,CONSISTENT
28824,CONSISTENT
28825,HALLUCINATION
28800,PARTIAL
28826,HALLUCINATION
28827,HALLUCINATION
28817,HALLUCINATION
28830,CONSISTENT
28828,HALLUCINATION
28832,HALLUCINATION
28831,CONSISTENT
28829,CONSISTENT
28834,HALLUCINATION
28833,CONSISTENT
28835,HALLUCINATION
28836,HALLUCINATION
28837,CONSISTENT
28840,PARTIAL
28839,CONSISTENT
28841,HALLUCINATION
28842,HALLUCINATION
28823,HALLUCINATION
28845,HALLUCINATION
28809,HALLUCINATION
28838,HALLUCINATION
28844,HALLUCINATION
28849,PARTIAL
28846,CONSISTENT
28848,CONSISTENT
28847,CONSISTENT
28813,HALLUCINATION
28850,CONSISTENT
28851,HALLUCINATION
28852,HALLUCINATION
28854,CONSISTENT
28853,PARTIAL
28855,PARTIAL
28856,HALLUCINATION
28858,CONSISTENT
28859,PARTIAL
28860,HALLUCINATION
28862,HALLUCINATION
28843,CONSISTENT
28864,PARTIAL
28866,HALLUCINATION
28869,PARTIAL
28865,HALLUCINATION
28867,CONSISTENT
28863,CONSISTENT
28857,CONSISTENT
28871,CONSISTENT
28870,HALLUCINATION
28868,HALLUCINATION
28876,CONSISTENT
28877,HALLUCINATION
28879,HALLUCINATION
28880,CONSISTENT
28875,PARTIAL
28873,CONSISTENT
28861,HALLUCINATION
28881,HALLUCINATION
28884,HALLUCINATION
28872,HALLUCINATION
28885,HALLUCINATION
28887,HALLUCINATION
28888,CONSISTENT
28889,CONSISTENT
28883,CONSISTENT
28886,HALLUCINATION
28890,HALLUCINATION
28892,CONSISTENT
28882,HALLUCINATION
28893,HALLUCINATION
28894,CONSISTENT
28895,HALLUCINATION
28874,CONSISTENT
28896,HALLUCINATION
28897,HALLUCINATION
28878,HALLUCINATION
28898,PARTIAL
28899,CONSISTENT
28902,CONSISTENT
28903,HALLUCINATION
28905,HALLUCINATION
28906,HALLUCINATION
28907,PARTIAL
28908,CONSISTENT
28909,CONSISTENT
28910,CONSISTENT
28913,HALLUCINATION
28911,HALLUCINATION
28901,HALLUCINATION
28914,CONSISTENT
28891,HALLUCINATION
28912,HALLUCINATION
28915,HALLUCINATION
28920,HALLUCINATION
28918,HALLUCINATION
28900,HALLUCINATION
28922,PARTIAL
28904,CONSISTENT
28923,CONSISTENT
28924,HALLUCINATION
28919,CONSISTENT
28916,HALLUCINATION
28927,HALLUCINATION
28917,HALLUCINATION
28930,CONSISTENT
28929,CONSISTENT
28931,CONSISTENT
28933,HALLUCINATION
28932,CONSISTENT
28925,HALLUCINATION
28928,CONSISTENT
28921,HALLUCINATION
28936,HALLUCINATION
28938,CONSISTENT
28935,CONSISTENT
28926,CONSISTENT
28942,HALLUCINATION
28934,HALLUCINATION
28940,HALLUCINATION
28945,PARTIAL
28944,PARTIAL
28941,HALLUCINATION
28943,HALLUCINATION
28939,HALLUCINATION
28949,HALLUCINATION
28948,HALLUCINATION
28947,CONSISTENT
28950,CONSISTENT
28954,HALLUCINATION
28952,HALLUCINATION
28953,CONSISTENT
28946,CONSISTENT
28955,HALLUCINATION
28951,CONSISTENT
28957,HALLUCINATION
28959,CONSISTENT
28958,CONSISTENT
28961,HALLUCINATION
28960,HALLUCINATION
28962,HALLUCINATION
28963,HALLUCINATION
28956,HALLUCINATION
28967,CONSISTENT
28965,HALLUCINATION
28968,CONSISTENT
28969,CONSISTENT
28971,CONSISTENT
28973,CONSISTENT
28970,HALLUCINATION
28974,CONSISTENT
28972,HALLUCINATION
28975,CONSISTENT
28964,CONSISTENT
28976,CONSISTENT
28977,PARTIAL
28978,HALLUCINATION
28979,PARTIAL
28937,HALLUCINATION
28980,HALLUCINATION
28982,CONSISTENT
28984,HALLUCINATION
28981,CONSISTENT
28985,CONSISTENT
28983,CONSISTENT
28988,CONSISTENT
28990,HALLUCINATION
28991,HALLUCINATION
28989,CONSISTENT
28992,HALLUCINATION
28993,HALLUCINATION
28986,CONSISTENT
28987,CONSISTENT
28997,HALLUCINATION
28998,HALLUCINATION
28966,HALLUCINATION
28996,CONSISTENT
29001,CONSISTENT
28999,HALLUCINATION
28995,HALLUCINATION
29004,CONSISTENT
29005,CONSISTENT
29003,HALLUCINATION
29002,HALLUCINATION
29007,CONSISTENT
29008,CONSISTENT
29011,HALLUCINATION
29009,HALLUCINATION
29010,HALLUCINATION
29012,HALLUCINATION
29013,HALLUCINATION
29000,HALLUCINATION
29017,HALLUCINATION
29016,HALLUCINATION
29018,CONSISTENT
29014,PARTIAL
29019,HALLUCINATION
29022,HALLUCINATION
29023,CONSISTENT
28994,HALLUCINATION
29020,HALLUCINATION
29006,HALLUCINATION
29015,HALLUCINATION
29026,HALLUCINATION
29024,PARTIAL
29027,PARTIAL
29021,HALLUCINATION
29030,CONSISTENT
29025,CONSISTENT
29034,HALLUCINATION
29031,PARTIAL
29033,HALLUCINATION
29032,PARTIAL
29035,HALLUCINATION
29029,CONSISTENT
29036,HALLUCINATION
29039,PARTIAL
29037,HALLUCINATION
29042,HALLUCINATION
29041,CONSISTENT
29043,HALLUCINATION
29040,HALLUCINATION
29038,HALLUCINATION
29044,HALLUCINATION
29028,HALLUCINATION
29048,CONSISTENT
29047,CONSISTENT
29045,PARTIAL
29050,CONSISTENT
29049,PARTIAL
29051,HALLUCINATION
29052,CONSISTENT
29046,PARTIAL
29056,HALLUCINATION
29054,HALLUCINATION
29058,CONSISTENT
29057,HALLUCINATION
29053,HALLUCINATION
29059,CONSISTENT
29061,CONSISTENT
29062,CONSISTENT
29055,HALLUCINATION
29063,HALLUCINATION
29066,HALLUCINATION
29064,CONSISTENT
29069,HALLUCINATION
29065,HALLUCINATION
29068,CONSISTENT
29067,HALLUCINATION
29070,CONSISTENT
29073,HALLUCINATION
29071,CONSISTENT
29072,HALLUCINATION
29075,CONSISTENT
29077,HALLUCINATION
29076,HALLUCINATION
29060,HALLUCINATION
29078,CONSISTENT
29074,HALLUCINATION
29080,CONSISTENT
29085,PARTIAL
29084,HALLUCINATION
29083,HALLUCINATION
29082,CONSISTENT
29087,HALLUCINATION
29079,HALLUCINATION
29086,PARTIAL
29090,CONSISTENT
29089,HALLUCINATION
29081,CONSISTENT
29091,HALLUCINATION
29088,CONSISTENT
29093,HALLUCINATION
29092,CONSISTENT
29096,HALLUCINATION
29095,HALLUCINATION
29094,HALLUCINATION
29099,HALLUCINATION
29097,HALLUCINATION
29101,HALLUCINATION
29103,PARTIAL
29100,HALLUCINATION
29105,CONSISTENT
29104,CONSISTENT
29098,CONSISTENT
29107,CONSISTENT
29108,HALLUCINATION
29106,CONSISTENT
29109,HALLUCINATION
29113,HALLUCINATION
29111,HALLUCINATION
29112,HALLUCINATION
29110,PARTIAL
29116,PARTIAL
29114,CONSISTENT
29115,CONSISTENT
29118,CONSISTENT
29120,HALLUCINATION
29117,HALLUCINATION
29122,CONSISTENT
29121,HALLUCINATION
29125,CONSISTENT
29123,HALLUCINATION
29119,CONSISTENT
29127,HALLUCINATION
29128,HALLUCINATION
29129,HALLUCINATION
29126,HALLUCINATION
29133,CONSISTENT
29124,CONSISTENT
29130,PARTIAL
29131,CONSISTENT
29134,HALLUCINATION
29132,CONSISTENT
29135,CONSISTENT
29137,CONSISTENT
29138,HALLUCINATION
29102,CONSISTENT
29140,PARTIAL
29142,PARTIAL
29144,CONSISTENT
29145,HALLUCINATION
29146,CONSISTENT
29136,HALLUCINATION
29139,CONSISTENT
29143,HALLUCINATION
29152,HALLUCINATION
29150,HALLUCINATION
29149,HALLUCINATION
29147,HALLUCINATION
29148,CONSISTENT
29151,HALLUCINATION
29158,PARTIAL
29153,HALLUCINATION
29157,CONSISTENT
29141,CONSISTENT
29154,HALLUCINATION
29159,HALLUCINATION
29155,HALLUCINATION
29156,HALLUCINATION
29161,PARTIAL
29164,CONSISTENT
29163,HALLUCINATION
29160,HALLUCINATION
29166,HALLUCINATION
29165,HALLUCINATION
29162,HALLUCINATION
29169,CONSISTENT
29171,HALLUCINATION
29170,CONSISTENT
29173,HALLUCINATION
29172,HALLUCINATION
29168,HALLUCINATION
29167,HALLUCINATION
29175,HALLUCINATION
29174,HALLUCINATION
29177,CONSISTENT
